gender	height	weight	education	age	working_time_hour	working_satisfaction	salary	personal_life	frequency_of_attend_club	Bonus_month	working_participation	relationship	change_job	position	health	target
1	183.1027219655071	74.58933602170083	4	57	8	5	42603	1	2	18	2	2	1	2	3	False
0	170.452326459398	60.954889132665905	2	44	11	5	32827	3	2	6	3	4	1	7	2	False
0	160.71361166586516	77.27272749519402	3	20	12	3	31873	2	2	13	3	10	2	7	1	False
1	105.73466548104744	16.964797389727572	3	42	8	1	1624	3	3	21	3	2	1	2	1	True
1	169.31801438635864	54.241155687055745	5	29	9	4	20127	1	2	24	4	5	1	3	1	False
0	181.93344901885973	83.97794115644936	2	51	10	5	29880	1	3	7	4	3	2	4	1	False
1	147.4860643415688	52.38248429773084	5	62	9	2	47203	4	2	7	1	7	3	7	2	False
1	119.49386188461943	64.68597296650141	2	27	11	5	77814	2	1	23	1	9	3	7	1	False
1	107.14574272305737	49.77657471512905	2	70	7	5	50419	1	3	15	5	3	1	2	1	False
0	183.93190868754655	25.713180216678012	1	35	6	2	21404	3	1	2	2	5	0	2	1	False
1	158.5920866938153	30.438145062236647	4	51	7	4	50245	1	1	18	1	9	2	1	2	False
0	194.47160484832406	61.97880281081933	2	48	8	5	28502	4	2	5	5	3	3	4	1	False
1	116.72620567832311	52.34950896170718	5	25	8	1	35713	4	3	17	4	2	2	5	3	False
1	137.0316347207911	62.45620831204911	1	1	12	3	47736	3	1	18	5	1	1	1	2	False
0	147.02032153959183	27.50173702555862	5	69	2	5	46116	4	2	13	2	5	3	5	1	False
1	122.5374380038288	65.7965651917794	1	52	5	3	47120	1	3	19	4	4	2	3	1	False
1	136.40347943093462	33.82821457458763	4	62	8	3	45078	3	4	9	1	9	1	3	2	False
0	177.15735404114105	56.14405653093776	5	40	6	4	27197	4	2	2	1	3	2	3	1	True
1	161.70216368042114	49.39258548442532	4	46	15	3	50624	2	3	24	4	4	3	3	1	True
0	140.1740300793922	97.18919645716079	1	74	10	1	33347	1	4	12	1	7	1	1	1	True
0	191.53174276298725	70.08503631019634	5	52	10	5	19894	4	4	21	3	6	1	7	1	False
1	132.31054175294085	117.96487626467497	2	9	5	2	42749	4	3	18	2	5	0	3	1	True
0	188.6829393408654	71.57536352488817	2	36	10	5	31835	2	4	12	2	5	0	1	1	False
1	132.17748010767144	76.64342413713374	2	60	9	5	29071	1	1	5	4	1	1	2	1	True
1	153.81492305167478	61.06006796285418	3	65	7	5	42865	4	2	15	2	9	1	2	1	False
1	157.59418292218817	51.100534456043945	2	36	10	4	49946	1	3	1	2	9	3	3	1	True
1	144.69664349894862	12.139488221962537	2	56	12	1	48522	2	2	12	2	4	1	3	3	True
1	174.60618987077368	41.39550793187519	1	34	12	3	44561	2	3	17	1	9	1	5	1	False
0	195.71755311455834	67.99407114920503	3	69	6	3	35243	1	1	14	1	6	3	4	3	False
0	156.88108060675745	34.36583232544352	5	58	9	5	45691	3	2	16	1	10	1	3	2	False
0	147.61749480285485	93.32053569667792	3	31	9	2	68321	3	2	18	4	9	3	7	1	False
0	178.97883732545836	58.62328076558251	2	32	10	5	58909	1	2	1	3	1	0	3	3	True
0	161.96209240834332	54.85603059882709	3	53	8	2	58216	2	2	13	1	6	0	3	4	False
1	196.0808182886524	54.139735681581996	3	47	10	4	20450	4	3	18	5	5	3	4	1	True
0	162.18775314928018	58.88243189551287	1	22	5	3	25885	4	3	0	2	3	2	1	1	False
1	158.7859315741407	73.84047622649865	1	83	10	2	45699	3	1	11	4	9	2	4	2	True
0	171.07396931250014	59.374599039428524	4	30	9	5	54996	1	4	3	1	7	3	2	1	False
1	188.2414600370352	68.6470353797291	2	20	11	4	41622	1	4	5	2	3	2	3	4	False
0	173.42358194209297	98.31061566474881	5	5	11	1	31353	1	3	17	5	1	3	3	4	False
0	163.8383207397087	57.22272424138987	2	50	11	4	26090	1	3	8	3	7	3	6	1	False
0	177.80310257997172	57.7172040311526	2	25	10	2	40225	1	4	21	4	7	0	1	1	True
0	152.68977991390378	50.611835105483195	5	12	8	5	44775	2	1	14	5	2	1	1	1	False
0	153.56850348983187	6.77023233118458	3	46	8	2	50499	2	1	23	3	7	1	1	1	False
1	158.88934067630942	51.979738386071496	5	28	9	2	57951	4	4	11	1	9	0	2	1	False
1	179.07609274020018	50.522744775860104	1	45	10	5	53918	4	2	23	4	4	1	4	4	False
1	160.14925376930452	72.11106293525474	5	31	10	3	42409	2	1	16	4	7	2	3	1	False
0	152.4682270655884	61.00174225483193	1	53	6	1	27320	1	1	2	1	2	2	6	1	True
0	132.2771478913738	53.31723436684502	1	64	4	3	61191	4	4	19	2	8	3	1	1	True
1	170.64117761179097	41.38035730886781	4	43	9	2	18858	4	2	12	1	1	3	7	1	False
1	172.27888594307694	46.97110656546424	3	13	13	2	35944	1	2	21	4	4	0	2	1	False
1	155.8936622315285	81.40447464692379	3	31	8	1	21911	1	4	1	5	7	2	1	1	True
1	181.38582294387174	95.26087714036696	3	38	9	2	45627	3	3	14	2	7	2	3	1	False
0	139.13043210391015	21.29043784486661	1	9	7	1	43597	4	2	19	1	8	3	6	1	False
0	171.90050241991028	59.42654030536723	5	44	13	5	51788	1	4	21	3	5	2	7	1	False
1	177.8652128120209	25.75839900998194	2	42	4	5	25659	2	2	24	3	10	0	4	1	False
1	145.9797997858988	26.603844991964507	4	52	9	1	53931	2	4	17	5	2	1	4	1	False
0	153.08233481469372	103.34787214862656	5	55	8	4	30023	2	2	8	2	9	2	4	1	False
1	169.93052623493102	33.318141044865015	1	38	8	4	30350	4	4	7	2	7	2	3	4	False
0	206.58506335783818	63.255483159858755	2	81	5	4	26353	2	3	12	4	1	1	6	1	False
0	194.692078828451	84.52771307887633	2	64	11	4	45199	1	4	0	3	9	1	5	4	True
1	187.44502305679336	87.38050296105196	2	51	7	1	41329	1	4	5	4	6	1	5	4	False
1	181.8326152035498	54.172999232534124	3	76	7	3	28977	2	3	9	4	2	0	5	2	False
0	132.3564309923674	57.63779366793152	2	60	11	2	27556	1	1	22	5	2	3	2	4	False
1	144.3757917350225	76.05895140684521	2	11	8	4	34938	1	2	7	2	10	1	3	4	False
0	204.6646988825003	31.102940602421178	1	26	6	3	57180	3	3	24	3	2	0	6	1	False
1	162.47780073737025	49.7374787012578	2	74	6	1	33311	3	4	16	2	1	3	4	1	False
0	176.0435431994093	48.978685034607054	3	55	14	2	58385	4	3	12	5	6	1	3	1	False
1	147.5837936904254	97.1932853653261	1	48	11	5	43512	4	2	24	1	10	2	3	2	False
1	164.03910190781323	56.38852069428029	1	79	9	1	8721	1	1	5	1	5	3	3	1	False
0	142.91436720251772	23.557698797741907	3	47	12	5	42496	1	3	8	2	2	1	5	3	False
1	172.0371981644327	47.64850905805872	1	67	11	5	34867	1	2	16	1	7	1	5	1	False
0	157.05958219894794	55.733082473161474	4	42	12	2	49267	1	3	17	1	10	3	4	1	False
0	193.3888553172558	35.76019988232487	4	55	4	2	53524	4	3	5	4	10	3	6	3	False
0	180.4357391284306	54.182661385691155	1	35	1	1	19901	1	3	18	2	7	0	2	2	True
1	148.6613165547384	40.88325237788343	4	54	12	3	61094	1	4	14	1	8	1	4	1	True
0	179.7565840709707	83.80964412948211	1	19	8	2	56570	3	2	9	3	2	0	3	2	False
1	128.6237506429632	61.640944435893296	5	6	1	2	54148	4	2	4	3	1	0	7	1	False
1	147.24167043183462	71.10544217349263	3	44	5	5	38778	4	3	14	3	2	1	1	4	False
1	119.92426762481988	63.108872240526665	5	80	8	2	57559	2	4	12	4	9	3	1	1	False
1	151.42035946910713	101.15015922840054	1	64	12	5	75886	1	2	6	3	9	1	3	1	False
1	167.965332343027	28.324700306641457	1	79	9	5	34264	4	1	23	2	3	3	3	1	False
1	195.1854059355064	63.5836507222237	3	60	13	3	42011	2	2	6	3	10	0	4	1	False
1	178.3141808752929	30.137135624119793	1	40	7	1	22193	3	4	10	3	8	3	2	1	False
1	178.89593009528784	74.00292621104335	4	36	4	3	52772	1	3	21	4	7	1	5	4	False
1	132.76523353025476	80.13210294355628	5	9	7	1	27778	4	1	5	2	9	0	3	1	True
0	180.78129962666145	68.03288196365406	1	24	9	1	38112	1	1	7	1	3	1	4	1	True
0	177.41460175968948	55.92742637255985	2	-17	9	3	60833	4	2	20	5	7	1	2	1	False
0	178.69508341959812	22.18030377589379	4	72	14	4	50136	2	2	2	2	9	3	3	4	False
1	176.1618291555742	43.5623221887185	1	46	12	1	38915	2	3	0	4	7	1	3	4	False
1	159.6788397007707	40.82064697016862	3	27	6	5	36786	1	1	15	3	5	1	3	1	False
0	201.25311534049243	33.29894275219031	4	38	8	2	36597	3	1	15	5	9	3	5	1	False
1	139.1217445598386	29.15213733397188	4	34	5	3	43346	3	1	23	1	9	1	2	2	False
1	184.23194563420154	55.474746641572885	4	48	13	4	27184	3	3	22	4	7	2	4	1	True
1	155.78467254081852	68.89728970025406	5	47	10	5	28022	2	3	19	3	10	0	3	2	False
0	171.79574075269744	70.88307585817704	5	7	4	4	66374	2	1	10	2	5	3	4	2	False
1	145.83229272140903	23.40715054274524	2	47	8	4	58318	2	1	21	2	6	3	6	1	False
1	179.41070981098892	31.96356041417654	5	13	9	3	62386	2	2	16	4	1	3	5	1	False
1	141.68695915459153	44.468231822723595	2	30	10	5	58203	1	2	7	3	5	3	3	1	False
1	167.348922172466	34.64676781025871	4	38	8	5	64634	2	3	14	4	4	2	1	2	False
0	167.79663398646144	88.54394578129545	3	25	11	5	40574	3	1	23	3	10	2	3	1	False
1	173.94341678356489	75.87266656391338	5	23	10	5	52814	1	3	0	3	2	3	3	1	False
0	180.27961650826236	53.28780790740558	2	26	5	1	53744	3	3	18	5	6	2	5	1	False
0	171.23093691598532	84.13555656615358	2	63	5	2	53008	3	4	9	5	6	2	3	1	False
1	133.83831675394867	57.01007472941013	1	44	14	3	50217	2	3	5	4	5	3	6	1	False
0	192.36763311906407	76.74134224973892	4	53	8	3	42560	4	1	3	3	7	1	4	1	False
1	160.0110223911065	57.12413989080846	3	41	10	1	47049	2	3	3	5	2	2	4	1	False
0	181.65184296840954	35.78900840011476	3	36	7	2	46602	1	1	0	4	6	3	3	1	False
0	175.24137750474392	72.4641957292393	4	32	10	5	31849	4	4	22	3	4	1	7	1	False
1	119.8214896032867	50.6107235004662	3	24	8	2	43890	1	4	8	1	4	3	3	1	True
0	203.58289191833055	82.80935937405403	3	55	10	5	6797	2	4	9	1	10	3	3	3	False
1	137.2584848677149	41.29865839479753	2	74	13	5	37756	4	1	7	1	6	3	3	3	False
0	207.87928076864335	107.58475806933447	1	38	2	3	22993	3	2	1	4	10	3	2	1	False
0	190.33041384395545	55.62438118866626	2	33	2	1	37531	1	2	22	4	4	3	4	1	False
0	184.5460324661244	66.96793196460553	5	59	8	5	37079	4	1	12	2	10	1	3	3	False
0	138.4110991753915	60.517184957166926	2	65	2	1	48929	1	4	11	3	8	3	4	1	False
1	169.89793222821328	66.4055318658741	1	73	6	3	38833	4	4	3	5	6	3	4	2	False
0	197.88195762831242	58.46219483186367	2	57	7	3	39066	2	2	0	5	1	1	3	1	False
0	162.37949881782225	38.86655417867328	2	44	11	4	49697	1	1	6	4	2	0	4	1	False
1	149.9525586615586	26.861332868788566	1	94	5	4	15443	2	4	10	5	1	0	2	1	False
0	145.88531539617827	72.47288452269932	4	49	11	1	22947	4	4	11	1	6	1	4	3	False
0	183.6680350232939	84.38155397725573	1	64	9	1	45000	2	1	23	2	8	2	4	4	False
1	158.07883239736742	41.9529385393065	2	40	3	4	45437	2	4	4	4	3	1	4	3	False
1	188.8320919177623	57.220455164707786	5	46	6	2	62468	3	2	19	1	10	0	2	1	False
1	181.97774795201798	70.1993833580627	2	51	7	4	32038	2	2	9	4	10	1	1	1	False
1	162.94415464577324	40.80450232950671	3	19	6	2	35661	2	2	16	3	10	0	4	1	False
0	145.3585547884906	64.24757979154518	2	25	12	4	-8490	2	1	2	4	1	1	6	1	False
0	167.1587579604519	84.9347971842912	3	60	4	4	46595	3	4	1	1	6	3	2	1	False
1	146.71046510802927	41.35939664987812	2	47	4	2	13199	3	1	22	4	10	1	7	1	False
1	200.62203587667597	18.01266515553381	1	46	6	4	60819	4	4	2	2	1	3	5	1	False
1	176.67615110516704	40.940060962317816	1	43	5	1	13998	3	1	8	1	4	3	6	1	False
1	126.47301175219752	87.85668253310467	5	103	7	1	49022	3	1	11	3	5	1	3	1	True
0	192.4220800521773	63.23451335833315	4	62	8	1	45296	2	2	20	2	8	3	2	1	False
0	183.21482429133786	67.83265071858263	5	56	12	5	33936	3	3	9	5	10	1	1	1	False
1	142.211812682358	92.60899028053466	1	58	6	5	61888	3	1	19	5	1	3	1	1	False
1	158.19917997894285	47.96789981560491	3	43	11	3	29446	4	3	11	4	8	0	2	1	False
0	162.11381401025673	65.55533172193635	4	41	17	3	55990	2	2	5	1	4	0	5	1	False
1	149.5112812264423	49.93239335454305	1	26	11	4	65863	4	3	3	1	8	2	7	1	False
0	141.54927186529213	74.08021998239528	2	23	8	5	34705	2	3	6	1	4	1	2	3	False
0	164.58918275842063	51.43714590899851	3	36	5	1	43561	3	4	5	1	7	0	2	1	False
0	185.10627547084505	43.196214098745344	5	20	11	4	48362	1	2	22	5	7	2	3	1	False
1	192.23473948418913	62.29089118174405	2	36	9	2	21799	4	4	16	5	5	3	3	4	False
1	153.33644681552795	91.98319122582765	5	68	8	1	33264	3	2	16	3	10	2	5	1	False
1	145.99740508279302	41.85163527334799	5	69	12	3	33163	2	2	18	4	3	0	2	4	True
1	140.81847101680268	76.428965783536	3	33	7	2	26181	4	3	16	4	2	1	6	2	False
0	170.09740928135318	84.32563245261927	4	45	6	1	35052	3	2	15	3	8	2	5	1	False
0	132.23514693067176	89.8400138337414	2	41	9	2	13582	4	1	18	5	8	1	5	1	False
1	154.78073192499477	58.745546613988694	4	-19	10	3	28452	1	1	13	1	2	0	3	1	False
1	172.90730887348852	47.186190481146156	1	67	10	4	11852	1	2	1	2	2	1	6	1	False
1	154.80944498192127	53.319642825528646	1	40	6	2	39396	2	1	2	5	8	0	3	1	False
0	171.00374090072677	63.192895403697364	4	26	9	2	44119	1	3	9	5	1	3	5	4	False
0	175.73146215838162	63.346691850758376	1	42	11	5	57738	2	3	8	1	6	1	5	1	True
0	214.45751517372224	56.62312875272012	2	37	6	2	42376	3	2	1	5	2	3	3	1	False
0	183.23751365596578	60.72052155605475	3	40	6	1	46035	3	3	14	2	4	2	5	1	False
1	171.82907900132096	55.393803572542694	3	31	10	4	48485	1	3	10	5	6	1	4	1	False
1	145.5731037726162	67.91756273353721	3	47	10	3	41072	1	4	15	3	6	3	4	1	False
1	157.25854736008944	60.0750676287453	4	58	10	5	60046	2	3	6	2	4	1	1	1	False
1	170.6521971279464	56.70817621057339	2	53	13	1	32009	1	1	6	4	3	2	5	1	False
1	160.77228049766398	62.308255289335754	4	47	11	5	15187	3	3	17	1	10	2	7	1	False
1	158.8567962453759	60.872742678545045	5	55	2	5	40554	3	1	5	1	3	3	4	1	False
0	163.16430962772372	76.00225742561506	4	61	7	5	23559	4	3	23	3	9	1	2	1	False
1	130.84074152032042	33.005885623412425	2	40	11	3	25096	1	4	4	2	7	0	3	1	False
1	200.02663321611755	28.116260333528416	4	74	11	3	31771	3	4	8	2	6	1	1	1	False
1	177.57715903700736	57.7976619945523	4	44	10	1	58951	4	4	18	4	6	0	2	2	False
1	164.25619354313696	81.81292164112266	4	49	6	2	25726	3	2	1	4	6	3	4	1	False
1	126.37629454354831	52.970921619765974	3	75	10	2	56462	2	3	3	3	4	2	7	1	True
1	163.19477845558094	62.50105914925291	1	38	6	5	27164	1	1	13	5	10	3	4	1	False
0	194.4584042846532	66.95334742116147	4	49	7	4	57914	4	4	13	2	5	1	3	1	True
0	164.40857016139788	40.236693925076764	3	21	8	4	28931	1	3	14	5	4	1	5	2	False
0	212.34949934937555	104.68687886108845	1	40	13	5	17862	3	2	8	1	4	1	2	3	False
1	146.40206979872113	66.16623535543135	2	79	10	1	38866	2	4	11	2	10	1	1	1	False
0	130.2152176870096	84.21838639366285	5	49	8	2	31198	2	3	21	2	9	1	4	4	False
1	175.1638983452796	55.81044724044912	1	69	7	1	27556	3	1	17	3	2	3	3	1	True
1	143.89000330356814	76.50696555005537	5	9	5	3	33234	2	2	7	2	10	0	6	1	False
0	176.89970949693748	36.549842037068366	1	7	7	4	19529	1	1	16	4	6	3	5	1	False
0	154.84927932903196	76.11563158417235	5	69	13	1	30833	4	2	17	4	2	3	2	1	True
1	197.0946643922463	56.81369267733573	2	34	14	5	10724	4	2	2	5	9	1	3	1	True
1	136.03191631041392	94.84100228914966	5	57	8	2	7916	4	4	9	5	1	2	4	1	False
1	149.9091814572822	78.49234964594405	4	16	12	4	29160	1	1	15	3	2	0	2	1	True
1	125.47121859504051	41.80437133304344	2	42	12	4	34371	3	1	9	5	7	0	3	1	False
1	162.56091198217263	37.32319174651404	5	40	8	5	61071	2	3	7	4	5	3	4	2	False
1	140.91264094745273	44.7221209182217	1	22	9	2	41139	4	4	21	3	9	0	5	2	False
1	169.86523166922765	46.35356236910196	5	13	10	5	45890	4	1	4	4	8	3	4	1	False
0	182.4903402239023	36.88062620060248	3	62	12	4	38997	4	3	20	5	9	1	3	1	True
0	185.7205294279998	107.98416200589179	3	56	2	3	42833	3	1	0	1	10	3	3	1	False
1	167.80506877711986	44.32661839744702	4	22	8	1	23828	2	4	11	3	6	2	7	1	False
0	153.5505964197503	77.53518386144076	4	13	9	2	36764	1	4	9	5	4	1	7	1	False
1	165.16559858973957	62.72454666590196	4	49	6	4	44997	2	3	3	5	6	1	2	1	True
1	168.73639531022698	59.74483042805681	3	63	9	4	16912	4	1	12	2	10	1	3	1	False
1	159.7215809898192	79.4609193443407	3	30	1	4	57635	4	4	20	2	8	1	3	1	False
0	179.01384990095596	61.54231767999724	2	74	7	2	42619	3	2	1	2	6	3	3	1	True
0	158.27646457178017	102.43743367383732	4	45	0	5	50509	3	1	23	4	1	3	3	1	False
1	162.68556550141236	51.92485413850251	2	44	7	5	32914	4	3	14	5	5	1	4	1	True
1	191.83739088918094	82.8572233971221	3	46	7	1	48987	3	1	18	1	10	1	2	2	False
1	145.7636087943369	71.56863466620388	4	86	13	2	35878	2	2	17	4	6	0	2	1	False
0	180.6085522245377	66.77124451547144	4	49	12	5	53606	1	3	17	2	5	1	4	1	False
0	176.18574305664544	56.21168256633269	1	47	9	5	31458	1	2	3	4	2	3	3	1	False
1	148.57703512358194	36.08883179781155	3	17	5	4	38527	2	2	14	1	8	0	7	1	False
1	121.86289801379795	64.49414902293827	1	35	7	2	27809	2	3	2	1	5	1	3	4	False
0	188.09368820374556	54.71933729967192	4	36	9	2	75725	2	4	2	1	3	2	7	2	False
1	174.39380158587355	64.52049017206193	5	27	7	5	28085	2	3	12	4	6	0	1	1	False
1	145.8647849380423	60.77010914797279	1	53	10	5	40403	3	2	4	4	1	0	2	1	False
1	166.85459434734065	42.08030019190217	4	27	5	2	5641	2	1	4	5	1	1	2	1	False
1	159.01917687531216	75.11448016238592	3	59	10	1	55495	3	4	18	3	8	1	4	1	False
1	140.1373437605746	53.83638341687351	5	41	0	2	49250	2	3	24	3	3	3	5	1	False
0	201.11793024671329	80.59101744938775	5	80	7	4	37649	3	4	16	2	5	0	4	2	True
0	184.42825994498668	57.53830375909169	4	44	12	4	-1823	3	2	17	1	1	2	2	3	False
0	159.45231963150238	82.75800531200218	5	73	7	5	40169	4	2	16	3	10	2	1	1	False
0	161.67079612418877	56.69684925962162	2	75	4	4	45922	1	4	4	1	2	1	7	1	False
1	191.57941643635303	56.393771815635894	5	82	10	1	33092	4	2	19	3	7	1	4	1	False
0	176.4411651059338	65.0574757302846	2	49	6	1	40673	3	4	12	1	5	3	4	1	False
0	161.32329658183664	65.07006165528533	2	50	5	5	25494	1	3	5	4	2	1	1	1	False
0	177.13289257227217	79.76602696926425	4	22	10	2	64618	2	2	21	4	3	0	4	3	False
0	172.13742097080114	52.96827823014439	4	72	9	5	25868	3	1	3	2	5	1	2	2	False
0	170.85266365504148	59.64603015277806	5	74	7	2	31705	2	3	12	2	6	3	3	1	False
0	199.97180261287588	66.46863444471317	5	45	7	1	52287	4	1	16	4	6	0	4	1	False
1	135.7445103074582	32.90881222226889	4	57	8	1	39361	3	2	5	2	9	0	4	2	False
1	155.15180715660256	42.233401566576646	1	30	9	4	46752	2	1	10	1	10	1	7	3	False
1	138.43333849781837	42.926021557378085	4	40	9	2	49886	1	4	4	2	6	3	6	1	False
0	177.42442697685559	38.106481519086856	3	44	9	2	35132	3	2	10	5	5	3	6	1	False
1	146.07776417018576	51.05525660211702	5	52	7	3	44354	2	4	14	4	6	0	4	3	False
0	186.808173783579	72.02676257903921	5	39	4	3	19150	3	3	13	1	1	0	3	3	True
0	163.3007270799801	44.38115445860212	1	46	5	5	16816	2	3	20	1	8	1	6	1	True
0	177.3261799862501	69.89207322809848	4	80	5	3	54975	2	2	15	5	10	1	3	1	False
1	136.653865677222	62.07261661194693	2	49	6	2	59030	4	1	12	5	9	2	5	4	False
0	198.49742272608148	40.23891033631411	1	14	11	2	65428	3	1	11	4	6	3	1	1	False
1	141.51479254358372	24.050846921201227	3	23	18	1	57524	4	2	8	3	9	0	6	1	False
0	165.84417020115205	76.99873578175371	2	50	13	4	50525	2	4	1	2	1	2	2	1	False
1	139.8243163234032	55.39992711879521	5	32	9	3	45483	2	3	11	5	9	1	7	4	False
0	167.90324126168034	72.90700449276248	5	34	11	4	53796	2	4	23	2	3	2	2	1	False
0	183.4403043063137	91.99619326753158	3	48	10	4	41365	1	3	11	5	9	2	2	3	False
1	162.38849316072105	21.99449466211577	4	37	3	2	54407	3	2	12	2	2	3	4	1	False
1	143.8314381523306	59.25091630542922	4	66	11	2	44355	4	1	1	1	4	0	1	3	False
1	170.42783110427567	69.89404904954144	3	33	6	4	59766	1	4	9	1	2	3	4	1	True
0	202.79939987453798	41.77145701408313	4	34	11	4	34568	1	4	13	4	3	0	1	1	True
1	179.1295222971307	68.98912101393445	5	16	9	1	70921	4	4	17	1	2	3	4	4	False
0	179.66667858738853	71.46715764843795	1	68	10	5	34295	1	1	15	5	2	3	2	1	False
0	207.7582925987402	62.911811639092974	1	55	4	3	52030	2	3	9	1	3	0	2	3	False
0	178.570527246465	85.80834850239034	2	46	9	3	29754	3	1	18	1	2	3	4	1	True
1	151.83160780334345	26.202524203672205	3	45	8	4	20505	1	3	9	1	3	3	1	1	False
1	172.30860820294845	78.70370281199449	1	39	9	1	47393	2	1	0	2	3	0	1	1	False
0	178.6303301798767	41.19130968604985	3	80	10	4	38915	2	1	21	1	1	1	2	1	False
1	151.8612438154819	78.41890601654468	3	45	6	5	49061	3	4	2	5	4	0	2	1	False
1	152.7307669327072	52.59808740668699	2	26	8	3	36487	3	3	8	1	7	2	3	1	False
1	146.17506109370152	36.62671582764379	4	4	11	1	33917	4	2	8	4	7	2	4	1	True
1	188.9649252564828	56.162498755341794	2	-4	7	5	60724	1	2	19	2	10	0	3	1	True
0	188.6089686480159	82.00287937366306	4	13	12	1	10530	1	3	22	4	2	0	4	1	False
1	160.83388861950507	56.096020211899315	1	57	12	2	32743	1	1	5	2	2	1	6	1	False
0	145.26408666070344	46.93429964209585	2	41	2	5	43687	4	3	23	1	10	3	3	1	False
1	157.65387620829702	41.80961248382435	1	35	10	3	42837	2	2	20	1	2	1	1	3	False
0	158.19810419516944	91.40845000542555	1	60	7	3	40224	2	2	5	2	9	1	5	1	False
0	193.10861292081066	32.92228402005136	5	49	9	4	46967	1	3	0	2	4	1	4	1	False
0	188.75349655750986	42.69464983847345	4	16	11	2	32159	1	3	3	3	1	2	3	1	False
1	165.315549098834	44.70071967740598	2	19	6	1	42410	3	4	9	5	10	0	3	1	False
1	150.1454403932175	43.948907073090936	5	37	9	4	62734	4	2	9	2	2	3	5	4	True
0	197.41024041490178	47.91114345684355	2	35	8	2	32023	2	2	11	3	4	2	1	1	False
0	172.26156373780603	42.063065455512024	2	70	12	2	35133	3	1	22	2	6	2	4	1	True
0	189.21617436432823	63.26214053332468	5	44	5	1	49052	3	1	22	3	4	3	3	2	False
0	139.80464623567556	95.05706348980671	5	59	12	2	42056	2	1	5	3	6	0	4	1	False
1	175.76161196632484	42.187394798903306	1	63	6	3	38615	3	2	23	2	5	0	4	1	False
0	167.0328614241914	50.412294702354544	2	37	7	2	54720	3	4	8	4	3	2	3	1	False
0	177.49015581221025	77.41782253349334	5	37	3	2	44892	4	3	5	3	5	1	3	1	True
0	153.65016314597386	46.69456183935397	5	44	8	3	23473	4	1	1	4	2	3	2	1	False
1	143.19181980853207	100.95080719052876	2	36	14	3	26698	2	2	9	3	5	1	7	1	False
0	198.6530133753653	87.2243255593672	1	47	11	3	43904	1	2	24	5	6	1	1	1	False
1	153.39675468806786	30.608490586602283	1	52	8	5	44698	2	4	1	2	7	1	2	4	False
1	146.73864133291838	88.1016105723372	1	71	8	3	31839	2	3	5	5	6	3	3	3	False
1	169.12706476223232	64.79706461053452	5	10	5	5	44273	3	3	23	4	5	2	5	1	False
1	175.36857270521384	42.52921030379516	1	65	8	1	44925	1	4	16	3	6	2	3	2	True
0	130.9524157437275	53.65246225608827	2	53	8	5	53673	3	2	12	2	1	0	2	1	True
0	155.8481469985922	69.88019700653396	3	48	10	3	50742	4	1	11	2	1	1	3	1	False
1	167.73170759393525	40.91079077227471	5	15	9	2	26159	4	1	24	5	10	3	1	1	False
0	177.10219435628292	44.80753139000586	4	48	5	5	26295	2	4	9	4	3	1	2	1	False
1	169.92746942913348	51.021037083291006	3	34	9	2	40011	4	1	7	5	5	0	4	1	False
1	158.30634056764384	35.95313875108491	2	29	11	3	24911	3	1	16	5	8	0	3	1	False
0	194.61675874745154	37.22704954022791	1	42	11	4	55042	4	2	19	3	1	3	3	1	False
0	161.65042907330078	57.41325318457234	3	23	7	2	50041	4	2	19	1	4	1	3	1	False
1	143.8593462923774	53.3204487114537	5	38	5	2	36611	1	3	21	1	8	0	3	4	False
1	173.29495341713766	55.476334553108636	4	36	8	4	48627	1	2	15	1	2	0	6	1	True
1	157.44381501821775	14.797354334161106	5	51	9	1	27469	3	2	18	4	7	2	1	1	False
1	162.29024801843224	52.23773447111334	1	105	12	5	23016	1	1	6	5	10	1	4	1	False
0	169.2278187005541	82.79515350168691	4	47	9	1	22103	2	1	19	5	5	2	2	1	False
0	171.62606978042834	23.246822128333363	1	41	11	5	35661	3	3	8	5	3	3	1	1	False
0	135.49051175182507	28.793330239060325	1	40	6	3	55941	2	4	22	4	2	0	4	1	False
0	198.70181151201552	49.88570371782303	5	41	6	3	39396	3	3	6	1	10	2	3	1	False
0	159.74304007320353	36.15185060794466	3	59	11	2	51495	1	3	6	1	6	0	2	1	False
0	175.17657904017122	76.02968729610033	1	45	10	2	55188	3	2	3	5	8	2	2	1	False
0	185.37517747857183	114.20893894032471	5	74	5	5	41574	4	3	11	2	6	2	3	1	False
1	165.1168194163635	87.54498535110793	2	44	6	4	65901	3	1	15	5	5	0	3	1	False
0	172.88019105769467	86.8315322768911	1	65	13	2	-2390	3	1	11	5	9	2	4	1	False
1	164.69195145710972	60.94687644653735	5	37	14	5	39906	3	2	10	1	5	2	5	2	False
1	186.84893728025793	83.32663145961976	2	27	14	5	48511	2	1	22	4	6	0	3	1	False
0	157.0778143670246	81.94988247930492	4	-5	2	5	38977	4	2	19	3	6	0	3	3	False
1	153.93885197342345	61.6702003950849	1	28	9	3	40287	2	4	0	4	6	2	6	1	False
0	150.0431479060436	85.19519501435	1	38	16	1	34842	4	4	23	4	3	0	3	4	True
1	161.88687783876816	54.545405155676086	1	80	8	1	51496	1	4	0	5	4	2	2	1	False
0	177.80902244341985	52.31918718206415	5	48	13	1	38675	4	1	12	1	8	2	1	1	False
