gender	height	weight	education	age	working_time_hour	working_satisfaction	salary	personal_life	frequency_of_attend_club	Bonus_month	working_participation	relationship	change_job	position	health	target
0	201.29511767046534	63.88394114202007	1	53	8	2	59152	2	4	15	4	10	2	3	1	False
1	144.128728318486	65.01094059531599	5	55	8	2	40482	4	2	10	3	7	0	3	1	True
1	196.86324486564314	52.81521559743493	2	55	11	4	20433	1	2	8	3	10	3	3	1	False
1	133.91294103413532	61.44640766607614	5	68	11	4	47924	1	2	9	2	4	0	5	3	False
1	208.3696969430129	60.79842016660165	3	50	15	5	53876	1	4	5	5	10	1	3	1	False
0	174.76194469558902	76.80989392889492	1	69	9	3	35355	3	2	16	3	4	2	2	1	False
0	189.79711629926754	64.52413636636967	3	7	13	3	43467	1	1	10	5	8	0	3	1	True
0	133.8531470653117	91.25948629406943	3	9	9	2	28140	3	4	7	1	5	3	3	3	False
1	150.94782159178686	34.85905812366356	3	58	11	3	37803	2	1	12	1	10	0	7	4	False
1	124.20235901552022	55.99921638504515	2	58	6	3	31753	2	4	8	5	9	2	2	1	False
1	172.0741659556368	75.36768686961935	1	42	15	1	75088	3	4	19	1	5	2	3	2	False
0	202.70850671732634	69.94303938813609	4	54	8	2	43014	1	3	16	1	8	0	3	1	True
0	171.19321012859305	87.71683125877621	1	54	8	1	54808	4	2	8	5	2	1	1	3	False
0	222.9589827041042	99.50982758324197	1	45	9	3	42323	2	2	10	2	1	0	3	1	False
0	162.11448317097432	44.30331213794896	4	73	7	3	34963	4	4	24	4	3	3	3	1	False
0	179.45460612618916	86.06615367261172	1	55	10	1	45450	4	3	6	2	2	2	3	1	True
0	186.18332566185148	74.90866340010948	4	53	6	1	63751	2	4	15	1	7	2	2	1	False
0	155.54904457156448	30.99869927822968	5	52	4	4	26046	4	3	21	4	4	2	2	1	False
1	190.3726041874205	60.67692851013336	5	63	13	4	59694	4	3	11	4	2	0	3	1	False
1	192.967700141171	40.74641504409422	1	42	9	1	53269	3	3	1	5	2	0	3	4	False
0	163.1352660373266	90.89022514437319	5	40	10	4	48895	4	3	5	3	5	0	4	1	False
0	160.88275189006572	90.54219377163234	4	31	9	1	44347	3	3	24	3	9	1	7	1	False
0	175.08464371310794	64.35208761851118	2	31	7	4	43788	2	3	24	3	1	0	5	1	False
0	201.87482194887423	78.99094014954032	3	4	0	5	54114	4	1	20	2	10	1	3	1	False
0	209.61166491486313	60.37197024586475	5	49	9	4	37512	3	1	12	2	9	1	4	1	False
0	199.7709674149125	69.92985017755655	5	13	8	4	57415	3	4	14	4	5	1	3	1	False
0	157.8122802365788	89.34834775466685	3	46	11	2	62425	4	1	21	1	4	2	5	1	False
0	172.2108618948203	23.21826869658085	1	35	5	1	42067	1	4	8	4	1	2	4	1	False
1	158.16749616369273	75.34822889905027	1	73	10	4	48510	3	2	5	4	1	1	5	1	True
0	171.4968778069749	38.98947763225216	1	57	12	3	43557	3	3	7	4	8	2	2	2	False
1	135.574555714533	64.67682295817163	4	59	6	4	47276	3	4	18	4	10	3	4	1	False
0	176.02891440116184	49.2678770261567	4	27	7	4	17894	4	4	2	4	6	2	3	1	False
1	176.00633703318405	35.371778020293455	1	61	13	2	40565	1	2	17	1	7	0	3	1	True
1	166.69741256018233	71.5899661410863	3	29	13	3	57590	4	4	16	1	2	1	3	1	False
1	188.51955379549887	88.17142568209046	1	47	10	1	39480	1	3	5	2	5	0	3	1	True
1	160.9409942640003	58.41810956899994	2	44	6	3	37053	3	2	12	3	3	2	2	3	False
1	161.72415699209435	29.68089445902595	2	60	13	5	17954	4	2	14	1	3	3	2	1	False
1	169.29394049373167	36.325228688725446	5	45	12	3	22046	2	1	17	4	6	3	7	2	False
1	175.80240818325706	53.74416224494431	5	34	12	5	47228	4	2	7	2	10	1	4	1	False
0	178.53263803958234	83.27367791047583	1	11	10	5	44183	4	2	6	1	8	1	1	3	False
1	157.42966306012045	25.10027896911729	5	45	5	4	43459	3	4	15	5	10	1	3	1	True
0	192.8815585454676	38.42035195147127	3	34	4	1	39301	3	4	19	4	6	1	3	1	False
0	174.78249105337036	71.2957421330167	1	12	6	1	30939	3	1	15	3	9	1	4	1	True
1	165.1789306302463	117.61743271213072	3	53	10	3	49918	1	4	17	2	9	3	5	2	False
0	174.8738197513402	80.26253503045324	1	30	9	2	46074	3	4	11	4	10	2	6	1	True
1	138.1744689471167	30.250576169638133	3	45	11	2	37139	3	1	0	3	10	1	1	1	True
1	157.73991484533894	46.17112431705808	1	12	5	3	31210	3	2	7	5	8	2	7	4	False
0	150.41157829497416	61.037585661262504	5	60	10	4	39611	1	2	1	3	5	1	4	1	False
0	160.60115967931654	49.39959089408694	1	79	9	5	73993	1	1	13	4	8	0	3	1	False
0	157.30801065970937	-0.3573326925042295	4	81	9	1	51152	1	4	10	1	5	3	4	4	False
0	194.87436791764395	91.26458598386438	3	10	10	2	38914	3	1	24	2	8	0	3	1	True
0	158.98901790922207	48.44286134945875	3	65	10	4	71063	1	2	12	4	8	2	6	1	False
1	155.2520308676571	46.66537634650025	5	26	8	4	52334	4	4	3	1	4	1	2	1	True
1	132.8549243408035	78.6141886618948	5	60	8	2	23756	4	2	6	2	10	3	3	1	False
0	156.4500706217076	35.781920591415826	4	60	10	5	35571	4	3	7	4	2	1	3	1	True
1	150.0806824676427	22.925347896743695	5	48	5	4	36092	3	1	6	5	6	3	5	1	False
1	194.58194586645286	115.2218263544209	3	50	8	4	46654	2	1	22	3	9	2	4	4	False
0	159.80347339795688	43.36880461736608	2	36	7	3	61282	2	4	22	3	4	1	5	1	True
0	173.54958970302064	38.45973148007715	4	40	10	3	27130	1	4	6	5	7	1	4	2	False
0	170.00397063388343	69.38400379848777	5	49	10	4	55513	1	4	10	4	10	0	1	1	False
0	157.67400175519384	57.88487548348823	1	56	9	2	41686	4	3	22	1	8	1	7	1	False
1	141.66723588982995	27.172391084927007	4	81	9	2	22694	2	4	11	4	9	0	2	1	False
0	157.05632217825894	66.73513349534493	4	22	6	4	45508	4	4	13	2	3	0	4	1	False
1	159.3694162581853	39.6879680459965	2	27	10	5	66075	1	4	12	3	3	3	1	1	False
1	128.073096942232	34.17368469286262	5	63	10	5	57843	2	1	1	5	8	3	3	1	False
0	164.2906849729383	77.72731345336818	1	65	16	4	10080	2	4	12	1	7	3	1	1	False
0	170.7942752849184	42.68018671667228	3	29	15	5	52759	3	4	24	4	6	1	3	1	False
0	165.74989058496715	52.7633105317212	4	95	7	2	61015	3	3	22	4	6	3	1	1	False
1	189.75758730651557	41.909238535953655	5	38	10	4	63185	1	3	14	1	8	0	3	4	False
1	167.9663301300214	58.755549928408115	2	57	11	3	46719	4	3	13	3	2	1	4	2	False
0	181.6150540162576	50.19140377658596	3	40	5	3	50286	4	3	5	5	10	0	4	1	False
1	167.7499735930883	13.319851171520313	4	21	8	4	17691	3	4	21	3	10	0	4	1	False
0	203.16538347478516	78.11154389205164	3	42	9	5	44891	4	4	0	4	5	2	2	1	False
1	116.1051501720857	44.22980121864552	3	63	7	1	24534	2	2	22	1	4	1	4	1	True
0	186.92836236375246	25.40187425242386	2	55	2	1	15607	2	2	24	3	5	3	3	1	False
0	185.3954514057653	70.42155221449349	3	22	8	2	30209	4	2	16	3	10	3	5	2	False
1	154.9350430169405	53.453688005378396	2	47	11	4	33579	1	2	9	1	6	1	3	1	True
1	150.9781758448663	56.863223355878304	4	82	7	1	43144	1	4	19	1	3	2	4	3	False
1	160.09413527712357	46.530153188803936	1	57	7	1	45365	3	3	10	2	8	3	3	1	True
0	177.43048223855644	40.90005255345311	2	50	7	2	73228	2	3	8	3	2	0	3	1	False
1	142.84836815717478	57.72371997059039	5	1	9	3	41742	3	1	21	5	10	3	2	1	False
1	141.07668850954093	64.95966584508797	3	11	8	4	28329	3	4	20	5	1	1	3	1	False
0	190.37406097528833	52.31697416214094	4	25	10	2	14100	4	2	22	5	8	2	3	1	False
0	172.71880531591657	60.74921327596414	3	50	13	5	45778	4	1	14	4	9	2	2	1	False
0	151.7345685593659	59.34295395889093	1	50	11	3	39958	4	4	16	3	4	2	2	1	False
1	159.98312312788522	61.5278016766876	3	52	3	1	62682	3	4	14	5	10	1	4	1	False
0	199.2752273073468	63.738123301890425	5	49	7	3	43965	1	3	0	4	7	3	3	1	False
0	166.16596828820087	74.38311207487007	4	57	10	4	47135	1	2	23	2	6	2	3	1	False
1	179.94444521742105	68.97361141433204	4	38	9	3	41040	1	1	9	5	4	3	3	1	True
0	159.95828718688605	98.43961019315212	5	56	7	2	18169	1	1	11	5	3	2	2	3	True
0	154.74811051822064	72.75766194732711	3	66	8	1	49270	1	1	15	5	8	0	2	1	True
0	177.0695256568737	86.47948209173984	5	-8	9	4	46223	4	2	10	4	2	1	3	4	False
1	143.7498986848542	57.146045459895944	2	12	3	1	39732	3	4	6	1	7	3	4	1	False
1	189.10413372536686	91.01238654133118	2	58	6	4	65095	3	4	14	1	4	2	4	1	True
0	172.55472584348317	74.0922689625742	2	39	8	2	62010	4	1	18	1	1	1	1	1	False
0	147.32736158174978	58.419101911356336	3	44	6	3	33556	2	3	20	1	6	0	2	1	False
1	137.19245445649716	50.59537303492041	2	20	8	2	40505	2	1	5	5	10	3	4	2	False
0	193.11545586550957	65.11452936386841	4	40	8	3	33700	1	1	22	4	3	2	3	1	False
1	148.37861397341197	58.235730010633205	4	27	5	3	34145	1	2	2	3	2	0	3	1	False
0	178.49032029893883	53.5037216692365	5	76	8	1	33036	2	1	21	1	5	0	4	1	False
1	167.92645875333469	80.06957485931116	5	-4	7	1	52883	3	4	4	3	1	0	4	4	False
0	202.81544466685338	40.56780715029495	2	68	6	4	42446	2	4	0	5	6	3	7	1	False
0	162.11991781118007	62.62953906649855	2	33	11	2	24089	4	3	8	1	6	2	1	1	False
1	167.78448488453677	47.67923333081192	3	27	12	2	32522	4	2	23	4	8	1	3	3	False
0	184.1927149911867	18.30175845124718	1	25	9	3	29025	1	1	21	3	8	2	2	1	False
1	210.16424813260056	87.40412138389968	1	12	6	5	76116	4	1	18	3	10	0	4	1	False
1	169.48513879386806	51.23694363761098	4	58	4	2	35634	3	2	3	2	9	3	5	3	False
1	131.25249152656892	74.38290142346389	1	34	15	1	82957	1	4	13	2	4	0	1	4	True
1	135.10144025077335	61.5603150852166	4	49	12	3	32338	3	3	23	2	2	0	3	1	False
0	204.78890497689375	58.93392257947851	2	47	5	2	37048	1	2	6	2	8	1	4	1	True
0	199.74483400164215	43.53331258605161	1	46	10	3	52931	3	1	15	4	3	2	1	1	False
0	191.77385779151345	47.887096370357035	1	63	13	5	30815	4	1	5	2	3	0	2	1	False
0	169.27972102758326	50.45945076519179	1	33	7	5	21005	4	3	1	5	2	1	3	2	False
0	177.50690030294626	61.799714743747266	3	15	6	5	37262	4	2	14	3	4	1	3	3	False
0	166.2701721151588	82.5457354111247	2	36	7	2	41624	2	4	14	4	3	1	4	1	False
1	151.67449715702313	46.64342400684578	2	55	6	4	44004	4	1	0	4	1	0	5	1	False
0	157.0480000576392	83.971618774485	1	58	8	3	34921	1	1	21	4	5	2	2	1	False
0	201.7388511206618	92.29359764543976	3	65	14	1	21979	3	4	1	5	5	1	3	1	False
0	161.46497374807592	51.539317713547966	3	63	7	1	82885	1	4	8	3	1	3	5	1	False
0	190.1453178559167	21.503441683066818	5	28	9	1	56407	2	2	7	2	9	2	1	1	True
1	184.85394896778624	35.229560143490936	1	42	6	2	47629	4	4	5	2	2	2	2	1	False
0	155.29385684391838	93.13049520764919	1	57	6	1	51950	4	1	17	4	2	3	2	1	False
0	182.00899139406962	67.92634672856914	2	43	9	1	26859	3	2	22	3	8	1	4	1	False
0	172.25128124243693	73.84228831202765	3	55	4	5	30391	4	1	16	3	4	2	4	1	False
1	194.83925724262605	70.99047105903485	4	23	13	4	53356	1	1	13	4	5	0	2	1	False
0	192.2861208916693	37.55555172496835	2	27	4	2	74815	4	2	4	4	6	1	2	1	False
1	157.12677992100402	4.4971799553143015	1	61	9	3	63295	4	4	7	5	2	0	1	1	False
1	209.31847077549827	84.60525750610502	3	18	9	4	32115	2	4	16	1	3	1	5	1	False
1	142.99666379120566	64.96191602744099	4	56	7	3	40745	1	4	15	5	6	2	4	1	True
0	186.63386562976967	90.8632083247975	2	49	9	2	49679	4	4	15	4	1	0	2	1	False
0	162.27261514459957	70.05560989529101	2	49	11	5	39334	2	2	18	2	2	3	4	1	False
0	186.81702332551086	35.1870813293653	4	35	7	2	13076	4	2	14	1	5	2	5	1	False
0	187.00941561284085	64.60748647980782	1	38	7	3	56309	2	4	24	3	6	3	3	1	False
1	193.32931038653805	66.22760075799182	1	27	3	5	43018	4	4	7	3	4	0	7	1	False
1	175.77465421674907	46.35450415751386	2	6	7	4	15117	2	2	8	1	9	2	3	4	False
1	139.1017125865973	55.79133434806788	5	61	10	1	65641	4	3	9	5	3	2	5	3	False
1	146.7023481088937	48.33582792809309	1	23	8	3	32930	1	3	7	4	6	0	2	3	True
0	197.67652206928733	52.83664808487251	4	39	7	4	26714	4	3	8	3	4	2	3	1	False
1	144.51952662467326	35.40868041465766	4	37	7	4	46772	3	4	3	5	7	1	3	3	False
0	153.78450575056476	42.418371846385284	1	30	12	1	43300	4	2	1	3	2	0	5	1	False
0	156.68996276862168	52.9104797711995	4	79	14	5	40062	4	4	24	4	7	3	3	1	False
1	166.76629031661116	34.70054160355794	3	8	1	4	66169	2	3	18	2	4	1	4	1	False
1	164.11599192617018	64.42424052917741	1	21	9	1	30146	2	3	0	4	1	1	4	1	True
1	151.03703556514242	68.51910443577601	2	25	10	1	48038	3	1	8	3	7	0	4	2	False
0	208.3707684234697	42.26218050977634	4	65	10	4	37954	2	3	9	1	1	0	3	1	False
1	190.72214920776727	33.721683440537596	3	49	11	5	38162	3	2	10	5	6	2	2	1	False
0	146.2117276545161	66.91361628599803	4	55	11	5	46648	3	3	2	4	1	0	2	4	False
0	169.80637201303296	61.04199609986399	2	52	8	5	46788	2	1	11	1	5	0	6	1	False
0	185.8660330599021	42.46530407573263	5	65	6	3	49537	3	2	15	3	2	2	2	1	False
0	199.84677222421982	102.84250059122016	5	24	7	1	30680	1	4	21	5	9	0	2	3	False
0	165.37928740627308	85.99267048233003	5	58	10	2	51150	3	2	7	5	2	3	3	1	False
0	181.0786174336072	49.12544815257447	4	36	4	1	52966	4	3	2	1	9	3	2	1	False
0	215.5217368381013	76.87384543534297	2	68	1	3	23629	4	3	23	1	2	0	1	2	False
0	164.10589281541482	83.7153350537069	3	33	9	4	67115	2	2	10	2	5	0	6	1	False
1	126.07759674292896	27.51945412921639	4	65	14	5	11695	2	3	6	4	3	2	3	3	False
1	175.28254455929923	47.2164651995447	2	18	6	3	26468	1	4	8	2	10	0	2	4	True
0	185.37593612828377	75.75000020197169	4	58	13	3	28389	2	3	8	4	10	0	2	1	False
0	167.9622483953202	60.81639347021911	1	50	8	4	41977	2	3	20	5	1	1	4	1	False
1	195.7604128890001	69.76543191732493	5	25	8	2	58014	1	4	16	2	8	2	4	1	False
1	134.39338017182826	65.69372054553205	2	79	12	4	27441	3	1	6	1	8	3	3	1	False
0	184.1033569221124	59.434746615320606	2	39	5	2	22904	3	3	11	3	2	3	5	3	False
1	130.65392006481878	52.2532138255621	1	28	5	1	22280	4	3	17	3	10	3	2	3	False
1	161.177605771462	46.74794469826274	2	46	9	5	36642	4	2	1	2	3	1	1	1	False
0	155.33744108996126	88.99239278457475	4	91	10	1	53503	2	1	12	3	6	0	3	1	False
1	141.241648536032	62.70977943488509	2	44	6	2	42997	2	3	14	2	2	2	3	1	True
0	167.29396338885496	67.94922058352033	2	11	6	2	19924	4	1	10	1	9	1	5	1	False
0	144.85505545088182	97.03713784331559	5	33	3	1	25857	2	4	20	3	1	0	1	3	False
1	162.35666033423135	83.51290001321186	3	47	8	3	28371	2	4	13	1	9	3	6	2	False
1	139.23777404744158	66.10170016789598	5	102	4	5	39509	1	1	16	4	8	3	3	2	False
0	128.70312138313045	107.46253550781665	4	60	8	4	55622	4	2	20	1	7	3	3	1	False
0	171.235777458377	57.09231361547697	3	25	5	5	58659	1	3	19	5	3	3	3	1	True
1	147.38607615391555	37.47501847663076	4	52	13	5	40091	4	3	9	4	7	3	7	4	False
0	179.60719486220887	72.0508682939457	3	30	11	3	24917	3	3	3	2	3	3	4	4	False
1	140.47977347441605	78.8356089399267	4	32	8	3	58018	3	3	12	5	9	1	3	1	True
1	148.68425143031226	50.84663930260118	2	73	12	1	47563	1	4	22	2	4	1	4	3	False
0	195.42146367512493	67.10767908215391	1	48	6	2	29511	3	3	7	3	9	1	3	1	False
0	189.7676313397478	92.20545944943383	3	68	11	2	46474	3	4	4	4	10	2	3	2	False
1	162.5383668901261	59.472160991841854	1	63	4	4	64268	1	4	5	1	9	3	2	1	False
0	182.8064679434512	78.22239361559099	1	65	6	5	36963	1	3	18	5	9	1	4	1	True
0	196.43616174621968	20.03233462249098	1	24	10	2	30215	1	1	10	5	4	1	2	1	False
0	179.763723242515	85.16867310604172	5	37	11	3	54054	4	1	21	2	1	2	2	1	False
0	179.04301343199353	38.346849284914164	3	37	10	2	49372	2	1	11	5	1	0	4	1	False
0	146.26724335999972	62.783578775365875	2	6	6	5	18551	2	1	7	4	5	3	5	2	False
0	143.48766519386498	76.98647418159905	4	35	3	5	16971	2	2	3	1	5	2	2	2	False
1	152.97222323585538	55.31211406987195	3	53	9	1	50331	2	3	19	5	1	1	4	2	False
0	169.5088670812541	64.43216182329	1	36	12	3	41830	2	2	12	4	3	0	7	1	False
1	169.86816628799988	84.48944161655277	4	28	2	1	46418	2	4	1	1	6	3	7	1	False
0	187.46449682540225	53.07939924707903	1	55	10	3	30172	1	4	5	1	1	1	4	4	False
1	158.13475803880877	83.35688313895287	4	32	9	1	63250	3	4	19	2	8	2	2	1	False
0	175.6892990751027	73.80051990338525	4	20	7	3	20254	2	3	19	3	5	0	5	1	False
1	159.36910716887914	49.07846569524935	3	51	7	2	17965	3	4	2	2	6	2	2	1	True
1	162.02039801104203	71.00619288387445	2	58	14	3	30858	4	3	13	1	2	3	3	1	False
0	193.0469224488583	50.03193274234889	4	33	10	3	29128	4	1	13	2	8	2	2	2	False
1	134.9816096101153	46.889033467643266	4	16	10	4	27907	4	2	7	1	7	1	4	3	False
0	166.09999189222663	77.61112241178553	5	35	10	2	27404	2	2	16	5	1	3	3	1	False
0	163.44215673805272	53.82271324311266	5	7	5	4	62625	4	1	19	5	4	2	2	1	False
1	156.65752989808718	101.11332645348274	2	60	4	2	28625	3	1	7	5	7	0	5	1	False
1	150.00309715167356	80.44958580290017	3	65	9	4	29504	3	2	7	2	5	0	5	1	False
1	183.07302945458125	46.583412698334	2	54	13	2	18867	4	1	22	4	5	0	2	1	True
1	138.2287243666094	27.75787886483092	4	26	6	4	14317	1	4	4	2	1	2	3	1	False
0	175.08582005343098	103.08432646352543	1	54	9	3	34002	4	4	0	4	7	0	3	4	False
1	169.60932454887936	48.95362658814986	1	57	10	5	13541	1	3	18	3	5	2	2	1	False
0	151.00025725060067	50.07892568353491	4	64	8	1	40799	4	4	8	5	9	0	4	2	False
1	162.13988749212152	40.92543345249415	4	48	10	2	43515	2	4	2	3	10	1	4	2	False
1	189.31301259587417	52.34622620786237	5	25	11	5	15912	3	3	20	5	2	2	3	1	False
0	205.58755317295817	47.4792169405534	5	45	7	4	35584	4	4	4	1	3	1	3	1	False
0	178.2459712732198	72.09594542622952	1	21	10	4	31827	1	2	2	1	5	2	4	1	False
1	157.11596127037149	64.00955266843344	1	60	4	4	50072	2	1	3	4	2	3	6	2	False
0	197.9030220785391	101.3726878116035	3	62	10	1	40633	4	4	13	5	1	1	4	1	False
0	163.44325415112655	54.07774627809168	1	47	10	2	78321	2	4	7	3	9	1	5	1	False
0	171.10636060766714	85.27445516198443	1	54	11	2	55284	1	1	2	2	5	3	2	1	False
1	174.004487936317	68.59444018149196	3	41	8	4	62378	4	2	6	4	5	2	3	1	False
1	136.57700203403675	51.43602867383457	5	53	10	5	42094	2	3	7	3	1	1	4	2	False
0	219.24032981616304	63.43691042616184	4	62	9	4	43527	2	1	6	1	3	0	1	1	False
1	183.7535073266409	73.33069034603172	3	42	6	1	35925	1	3	18	1	10	3	4	1	True
1	153.13354964726793	67.13731221302211	2	42	3	1	38835	3	2	23	4	5	0	7	1	True
0	171.67013554796492	54.266941526371795	3	25	6	3	16675	4	1	9	1	5	1	4	1	False
0	149.55285089700467	71.1287283031868	3	38	5	1	12128	4	4	11	2	4	1	4	3	False
1	134.6808989382014	84.23815056807337	2	9	5	3	37361	3	3	3	2	8	3	3	1	False
0	211.09584222318708	59.29288571277599	2	35	4	2	25647	2	1	8	1	4	0	3	3	True
0	144.76402864456023	45.754863613113294	4	54	9	4	45297	3	2	2	1	6	3	3	1	False
0	210.27087374282976	92.84378939470747	4	32	8	5	50816	4	4	0	3	2	1	4	1	False
1	162.67458028010697	19.57684465091949	3	77	7	4	44749	4	3	17	5	9	3	3	3	False
1	173.0094167071034	71.89144465236998	5	64	10	4	25560	2	2	15	5	4	1	3	1	False
1	152.2570928220848	69.4978985599899	1	37	8	3	36981	2	3	6	3	6	1	2	1	False
1	188.78627585463028	75.16883496717574	5	4	9	4	55629	1	3	1	1	6	2	2	1	False
0	146.9780696590587	72.00361318201378	4	50	9	3	50329	4	4	17	2	6	3	3	1	False
1	170.4557484631155	39.80834940377068	1	48	9	5	38007	3	2	8	4	5	1	2	1	True
1	154.54762305938198	63.47329034532807	2	37	11	2	71541	1	4	19	4	10	3	2	1	False
1	167.94918592975665	72.11156668529011	1	54	12	2	41361	4	3	12	4	4	0	5	1	False
1	151.6265395465391	71.84387987425598	3	54	10	5	34727	1	4	16	3	9	3	6	4	False
1	173.5150030719024	44.35042590959718	2	63	10	1	57898	3	4	9	4	4	2	5	1	False
1	132.93103318403823	12.32652650217723	2	69	9	5	45206	3	3	24	2	10	3	4	2	False
0	186.74728000862828	96.74126787799743	4	47	10	2	49918	1	3	5	1	5	0	3	3	True
0	211.10504964167512	52.77058781844681	5	15	11	1	46646	3	1	3	4	3	2	7	1	False
1	174.86625778835878	103.41334567635523	4	27	9	3	349	2	3	13	4	8	0	3	1	False
1	142.11281531036127	48.42223768951854	2	60	18	5	47961	1	2	14	2	2	1	2	1	False
0	203.12537672081095	73.15660073032447	3	53	10	4	19939	2	2	10	1	2	0	3	1	False
0	180.48724679690113	79.39065565432664	1	69	8	2	56471	3	4	9	1	6	0	2	1	True
0	166.88952291723004	39.90774285585707	1	39	8	3	18847	4	1	12	2	5	2	5	1	False
1	130.6299261963425	101.6124756519952	1	-10	6	4	31599	2	3	11	4	1	3	6	1	False
0	165.66324313688307	16.074887187052973	1	30	5	5	23291	2	2	0	5	2	1	7	1	False
0	155.22146273759972	57.03436011093456	1	44	11	3	44340	2	4	9	5	3	0	2	2	False
0	178.9200148642687	64.79888037328531	4	7	11	4	9728	2	1	14	2	7	2	5	3	False
0	144.86589735593307	74.81531268134614	4	36	9	2	10419	1	4	7	3	6	1	4	1	False
1	190.71612939362035	66.22912117334936	3	51	3	2	30420	4	2	23	4	5	1	2	1	False
1	181.75805364774845	78.95254016773849	1	46	10	3	59714	2	2	2	4	9	0	3	1	False
1	159.3113864480371	45.740087480746276	3	-9	8	4	45043	1	3	4	3	2	0	3	1	True
0	198.5990548764754	65.59350672468297	1	28	1	3	48276	3	3	12	2	10	1	5	2	False
0	189.24128571416324	41.37544861916612	4	66	6	1	25654	1	3	20	1	3	1	2	1	False
0	209.18179699434938	28.38696882664491	1	12	8	5	57692	2	4	5	5	10	3	1	1	False
1	143.2649384740128	53.70082359930905	3	30	8	3	53135	3	1	21	5	6	3	4	4	False
1	183.8300036888673	51.90290992743207	5	45	8	3	22543	3	1	10	5	9	2	3	1	False
1	147.69623571832793	75.45386880947308	4	34	16	4	39670	2	1	5	3	7	3	1	1	False
0	196.7197762915554	65.22765434102945	3	20	5	5	21074	2	2	7	3	7	0	3	1	False
1	183.8283732936714	71.60837585856679	2	24	10	5	58197	3	4	13	1	4	2	5	1	False
0	137.6559414662212	66.18535139411617	5	20	7	1	4859	1	4	7	1	4	3	4	1	False
1	175.15647352651519	45.64102389055433	1	47	13	4	30767	4	3	4	3	7	3	6	1	True
0	189.16288947501027	83.38594062406221	4	58	9	2	46243	1	3	6	1	10	3	7	3	True
0	202.11515619961628	85.10596637367719	1	87	9	5	62086	3	3	2	1	10	2	4	1	False
0	165.67900543655713	52.4850097923481	5	31	7	5	40470	4	1	21	4	8	2	4	3	False
1	169.70239289052677	89.64640153319885	4	34	7	5	27952	2	4	15	3	8	1	3	1	False
0	186.84403326808615	78.54497818266601	5	39	13	4	32670	3	2	2	1	3	2	1	3	False
1	119.34034808278118	76.33043143365816	3	28	9	1	50392	2	3	7	3	1	3	5	1	False
0	194.3343460099302	55.60076435421796	3	39	6	5	53994	4	2	23	2	2	2	2	1	False
1	145.81424153309132	64.14294282676104	2	24	7	5	45953	1	2	24	4	10	1	1	1	True
0	138.98620465983808	94.76987115411809	4	27	11	3	32515	1	1	6	3	4	2	3	1	False
0	203.77761958265938	14.102896600838449	1	42	9	5	40762	3	4	17	1	9	1	4	1	True
0	166.13864443947216	49.51403958609578	3	62	12	1	41327	3	2	3	1	4	3	7	1	False
0	160.59934618517718	75.67100791422455	2	6	11	1	27112	3	4	20	4	8	3	3	1	False
1	181.31206547308204	44.526361059362	2	44	13	2	25421	3	4	6	2	7	1	6	1	False
0	173.71218695989884	79.31241399529797	3	11	6	1	33691	2	2	2	2	2	0	4	1	False
1	104.47055439773555	107.04756823281812	3	52	16	2	40170	4	3	12	3	6	0	6	1	False
0	209.88832374694144	36.49526434536742	5	71	4	1	62199	2	1	8	5	7	2	3	1	False
0	146.7434847338182	77.57126115814992	1	87	4	3	23200	2	2	5	4	1	2	6	4	False
0	173.97930516102792	59.9487116140537	4	54	9	3	53067	1	1	5	4	5	0	4	2	False
1	189.38473005734056	48.93816805556524	5	8	7	1	59629	3	4	9	5	5	2	3	4	True
1	164.8042514410388	56.179242770683196	4	46	8	5	40994	2	1	18	2	1	3	3	1	False
0	187.84300835460928	73.40092533102928	5	48	9	5	43350	4	4	1	1	1	0	3	3	False
0	182.363156346513	95.93294075876193	5	33	10	4	70635	4	2	4	2	7	3	3	2	False
0	165.19994399576737	74.55027519381615	4	82	5	3	49989	2	2	15	4	6	0	3	3	False
0	223.03487129692869	63.05035576022452	5	32	7	1	20767	2	4	1	5	4	3	4	2	False
0	171.86197538689322	33.41821959670923	5	83	14	5	64799	1	4	1	3	9	2	2	1	False
1	137.54419827367246	16.862133480481617	4	19	8	5	60015	2	3	0	5	9	0	3	1	False
1	157.56398090354645	44.84882604295449	2	41	6	3	60965	3	3	13	3	2	2	3	1	False
0	197.15320986855855	86.7935018997101	1	10	13	5	39649	3	1	14	4	6	1	6	1	False
1	168.44005785142477	56.11739718659098	2	52	7	2	52035	1	3	10	3	7	2	3	4	True
0	206.30983007890478	69.87860057517472	2	37	9	2	46073	4	4	22	5	1	1	2	4	False
1	139.29512139219372	69.86581625052818	1	33	5	3	56821	3	4	0	2	9	0	3	1	False
1	112.81405573012533	60.615602991461984	2	17	6	1	34899	3	4	22	2	9	0	6	1	True
0	197.09386057260804	98.99843958455676	4	24	0	1	48780	3	2	9	2	6	0	3	1	True
0	188.98934018798928	46.45466805550337	1	53	12	2	47952	1	4	19	1	1	1	4	1	True
0	198.65533597652538	85.79245219536317	5	65	7	1	13725	4	2	5	2	3	1	5	1	False
0	184.61989673081365	81.69776410027899	4	55	13	1	39786	4	4	11	3	3	3	2	1	False
0	228.30793523445666	64.31457691864388	2	76	8	3	32832	2	2	22	5	10	3	4	1	False
1	166.04721480245166	57.93758433408788	1	39	16	4	36637	3	4	8	3	7	3	3	4	False
